text1,text2,text3,text4,class
us,fire,rowan,count,5
www,nps,gov,history,11
co,uk,leaguenews,aspx,14
www,keegan,org,jeff,1
www,cdkitchen,com,recipes,6
goaztecs,cstv,com,sports,14
strl,nsw,gov,au,10
angelfire,com,goth,billythe,7
www,angelfire,com,goth,6
www,ucalgary,ca,pscassoc,10
www,emulator,zone,com,4
http,www,yegendorf,com,13
http,www,macular,org,5
www,gluckman,com,leshanbuddha,13
org,recipes,asian,vietnamese,6
http,www,identity,cs,3
http,www,tue,shuttle,10
http,www,targeting,com,2
cyf,kr,edu,pl,10
http,www,sleepservices,net,5
http,www,chas,uchicago,10
http,en,wikipedia,org,7
nl,biosyssm,centre,htm,11
apolloguide,com,mov,revtemp,1
www,ymi,com,my,2
http,www,gamefaqs,com,4
http,recipesource,com,baked,6
www,geocities,com,kesslyn,6
http,www,fiesta,i,7
org,faqs,pc,hardware,3
http,www,fisting,free,0
www,cvm,tamu,edu,10
www,freewebs,com,digitalneopets,7
http,www,findavagina,com,0
www,sharpmusic,com,christina,1
com,archive,category,pine,6
http,www,manchestertimes,com,8
http,www,wattshouse,net,6
http,www,emedicinehealth,com,5
cnn,com,specials,trade,13
edu,lemmon,mer,dd,7
com,pf,racer,htm,4
www,georgetown,edu,scs,10
patagonia,fly,fishing,com,9
archaeolink,com,native,americans,7
boston,com,news,globe,8
www,sewing,taishing,com,2
http,xmedia,ex,ac,8
http,www,coxnews,com,8
http,www,gastro,com,5
org,path,parent,resource,6
http,www,pregnancyguideonline,com,5
www,k,hi,us,7
http,www,cheatcc,com,4
com,hub,ring,natam,13
http,cavybreeders,proboards,com,9
http,www,footballfoundation,org,14
http,www,fatfree,com,6
org,bio,weekes,html,14
gluckman,com,falungong,html,13
http,ps,gamezone,com,4
co,uk,sport,malvspor,14
recipesource,com,main,dishes,6
com,alive,well,jan,5
search,engine,analysis,com,3
www,georgetown,edu,departments,10
http,www,uen,org,7
org,pagefile,cl,html,7
xxxfreeteen,com,just,free,0
bcs,bl,apl,bryo,11
http,www,evillabs,sk,3
wa,egfdt,intro,html,13
us,imdb,com,title,1
gamespot,com,ps,adventure,4
www,martha,rose,shulman,6
mcgees,com,kitchen,recipes,6
gnu,org,software,auctex,3
techtrans,com,fr,glossary,10
www,bolognaviva,org,manara,0
www,gfi,com,security,3
cricinfo,com,link,to,14
www,eurogamer,net,article,4
http,users,erols,com,7
languages,org,art,htm,7
burkesbackyard,com,au,archives,6
http,www,schuerkamp,de,4
sports,m,xc,main,14
mayhillpress,com,gold,html,11
edu,toc,modeng,publi,1
for,adult,com,links,0
www,vif,com,users,1
www,cowgirls,com,dream,12
v,avison,c,htm,1
www,aberdeenshirerfc,org,uk,14
http,www,stansracegear,com,12
www,epinions,com,game,4
http,www,kandrreplicas,co,12
bis,flora,php,selected,11
cornell,edu,topics,products,13
net,kehgchu,home,html,6
www,winespectator,com,wine,5
davidslane,com,davidslane,index,6
http,www,freewebs,com,9
http,workingmothers,suite,com,6
v,ang,instituts,kuala,10
http,www,cybersex,co,0
http,www,irma,international,2
http,geocities,com,lizardcommando,4
http,www,angelfire,com,8
imdb,com,title,tt,1
free,porn,u,com,0
http,www,phohoa,com,2
cs,cmu,edu,groups,3
uk,health,diseases,mistle,5
northwestern,edu,cqefp,html,10
http,www,the,nextlevel,7
http,www,timberwyckairedales,com,9
http,www,a,pics,0
okstate,edu,ehs,modules,5
http,www,mongolfood,info,6
http,www,lakegeorgefire,org,5
http,www,recordingwebsite,com,7
http,www,london,student,8
ca,salt,employment,html,10
canoe,ca,movies,reviews,1
usatoday,com,sports,college,14
http,www,magicdiamonds,de,14
http,www,oldfootballshirts,com,14
http,allrecipes,com,recipe,6
com,review,list,cfm,6
http,www,doom,net,4
tripod,com,chrono,chronicles,4
http,www,skysports,com,14
com,pc,silent,storm,7
epinions,com,game,titles,4
divs,behavior,toilet,cat,9
http,www,octana,es,2
http,www,embroiderysupplies,com,12
www,geocities,com,pegazo,11
www,pigstuff,com,index,12
www,breathwork,com,au,5
tougaloo,edu,content,athletics,10
http,www,kristenharley,com,12
http,www,millenniumcity,academy,10
http,www,ecst,csuchico,11
srs,ac,uk,srs,11
www,pueblo,gsa,gov,6
bio,s,labudda,a,11
geocities,com,hheber,seafood,6
carleton,ca,ip,community,13
http,www,qmrp,org,5
http,americanhistory,si,edu,10
com,modules,php,n,5
www,rwgrayprojects,com,synergetics,1
www,fchd,info,sneinton,14
http,members,tripod,com,6
http,www,martijnvandam,nl,9
casa,sl,es,gaudipanot,4
http,www,lesbian,sex,0
www,geocities,com,southbeach,1
www,gbgm,umc,org,13
edu,athletics,mfencing,defau,14
com,www,merimask,com,12
http,www,amigamia,co,9
http,www,ceptualinstitute,com,11
home,earthlink,net,newspix,8
pictures,free,sex,pics,0
davidgreen,me,uk,oirapr,3
http,www,sussex,ac,10
www,flags,net,qata,10
http,www,slaney,org,11
php,option,com,co,8
http,www,freewebs,com,14
hpe,home,att,net,5
chuden,edu,or,jp,7
carols,org,uk,christmas,7
http,www,louisville,edu,13
http,www,ebl,org,2
ps,gamespy,com,playstation,7
com,topics,info,asp,1
victor,co,jp,english,2
http,www,airportnoisereport,com,11
edu,zeus,ratatouille,html,6
gov,publictn,har,htm,11
mcn,org,c,irapilgrim,7
bodd,cf,ac,uk,11
yahoo,com,group,bigeyessma,4
com,recipes,index,seavegetab,6
www,vcpa,com,au,8
http,www,treetopcastles,com,6
allrecipes,com,recipe,ham,6
ne,us,parks,guides,9
www,nsrl,ttu,edu,7
http,www,gamezone,com,4
http,www,nwp,nl,11
www,elook,org,games,4
http,reference,aol,com,10
http,web,cs,wpi,3
amature,free,porn,pics,0
www,src,le,ac,11
www,freewebs,com,unlugarcelestial,7
uapress,arizona,edu,catalogs,7
www,e,zug,it,4
gamefaqs,com,computer,doswin,4
mar,du,fishcactus,html,11
http,www,vizualweb,com,3
wst,west,wmich,edu,11
http,www,newsbroadcastnetwork,com,8
http,www,alteamaps,com,12
cwpost,liunet,edu,cwis,10
alderete,humor,norm,punny,9
www,recipesource,com,main,6
http,www,atarimuseum,com,4
http,www,texascooking,com,6
cucug,org,ar,ar,3
http,www,geocities,com,1
guggenheimcollection,org,site,artis,7
c,sphinx,narod,ru,3
net,article,php,article,7
ne,jp,herpsgh,theandras,11
gamezone,com,gamesell,p,7
http,www,thecherokeescout,com,8
http,www,property,coach,6
http,www,hansenaudio,com,2
net,manuals,wishbrin,pdf,4
www,marlin,ac,uk,11
www,accel,team,com,11
http,connections,smsd,org,10
http,www,dog,tips,9
eti,uva,nl,bis,11
http,www,mainstreams,com,3
com,sports,w,volley,14
sportsline,com,u,basketball,14
http,www,duffyandsnellgrove,com,1
www,worldsexarchives,info,czechrepubli,0
http,www,gamespot,com,7
www,mackinac,org,article,13
la,gameday,simon,html,4
www,health,qld,gov,5
adnuncuamprosperareest,chez,alice,fr,0
henry,mhc,tit,i,13
http,www,fadeinonline,com,1
asu,edu,pin,act,11
id,framlst,i,i,11
com,library,ency,index,5
topix,com,rss,who,1
http,members,tripod,com,1
http,www,mysanantonio,com,8
dps,state,la,us,7
http,www,ucalgary,ca,10
modernhumorist,com,mh,askjeez,9
jp,kmatsum,kaken,rusb,11
http,maxpages,com,pokefans,4
http,www,jmdl,com,6
www,alifetimeofcolor,com,study,7
http,www,sugarnslice,com,12
http,www,cakeandcunnilingus,com,0
www,villageatwinona,com,bluelaws,14
thespiannet,com,actresses,b,1
http,herbadmother,blogspot,com,6
toy,com,sinful,hardcore,0
www,bluelodges,com,blweb,13
www,water,ed,org,11
http,www,pixtra,com,3
com,services,breed,harne,14
urlapi,asp,action,su,1
www,nla,gov,au,1
http,www,tetones,com,0
www,ncjrs,org,txtfiles,13
www,geocities,com,barclaylabradors,9
www,rescomp,co,za,12
fda,gov,cder,consumerinfo,5
http,www,foundationsports,com,12
www,angelfire,com,va,0
tiffer,epinions,com,news,8
http,www,mashell,com,11
www,simdesign,nl,dtpdocuments,3
http,www,christmas,cookies,6
megs,com,descy,webcred,9
pc,gamespy,com,pc,4
thesiac,com,category,siac,14
http,www,divinacommedia,biz,1
com,soups,soups,rec,6
usf,edu,dorn,ssha,13
www,masterstech,home,com,6
http,www,sixsigmainstitute,com,2
hemmings,com,clubsites,lambdacarc,9
groups,yahoo,com,group,11
suite,com,welcome,cfm,13
http,www,thegutsygourmet,net,6
oracle,com,technology,products,3
http,www,em,ca,11
http,www,sics,se,3
gamespy,com,xbox,james,7
http,www,golfmagic,com,14
www,fishingwarehouse,co,uk,12
cinema,com,review,filmsl,1
http,www,woodus,com,3
msn,foxsports,com,nhl,14
http,www,netcooks,com,6
www,sin,nuigalway,ie,8
http,www,sexshopbelprazer,com,0
ikfoundation,org,exhibitions,html,10
http,www,cstone,net,12
end,com,tepublic,docs,9
http,seattlepi,nwsource,com,8
com,web,interglamour,html,0
http,www,martinus,co,9
http,fly,hiwaay,net,9
http,www,informatik,uni,11
trends,com,tibs,default,11
http,www,jumphouses,com,12
networkcomputing,com,netdesign,fram,3
mhc,tit,i,html,13
www,bigeast,org,sportselect,14
http,www,zrgolf,com,2
gamespy,com,reviews,january,4
ox,ac,uk,ouccc,10
srcf,ucam,org,cccf,10
http,www,angelfire,com,1
http,www,fuse,network,3
florawww,eeb,uconn,edu,11
http,www,farmonline,com,8
http,www,paperpen,com,7
http,www,tacomacc,edu,10
cam,ac,uk,db,11
http,www,eblong,com,4
http,www,conncoll,edu,10
http,www,blogdivvy,com,6
rpgfan,com,reviews,phantasystar,4
http,www,mta,ca,11
http,www,pehoushek,com,6
http,www,members,tripod,6
teamxbox,com,xbox,psychonauts,7
http,www,placervillevet,com,10
http,www,lordslodge,com,9
http,www,locwil,com,2
http,www,gbgm,umc,13
http,www,botany,hawaii,11
http,www,ugumc,com,13
medhelp,org,forums,cardio,5
www,the,webwizard,co,3
http,www,sallypinhey,com,12
webring,com,hub,ring,9
http,www,milleunanotte,com,0
www,vatican,va,holy,13
http,www,organic,dk,11
http,healthlink,mcw,edu,5
http,en,wikipedia,org,11
http,www,galleryrow,org,1
com,wi,foreverfarms,proje,9
http,www,gaycocktail,com,0
http,www,thefde,com,5
jp,amlang,atc,fiction,1
groups,yahoo,com,group,6
utenti,lycos,it,frankescort,0
index,php,option,com,8
http,www,elsevier,com,11
http,ps,gamespy,com,4
www,iwillsoaragain,com,submittedpoetry,13
http,www,the,numbers,1
www,rho,org,html,5
rarediseases,org,search,rdbdetail,5
gamespot,com,xbox,action,4
http,www,madura,coats,2
sg,buloh,birds,charadri,11
nds,gamezone,com,gamesell,7
org,cathen,a,htm,13
geocities,com,slyfan,index,1
www,sexy,redheads,pictures,0
www,allmusic,com,cg,1
com,movies,home,lost,1
columbia,edu,cu,libraries,10
hardscribble,net,dantooine,index,4
uiuc,edu,news,msc,6
www,hachettebookgroupusa,com,authorslou,1
com,zemanca,index,html,0
www,pammontgomerywc,homestead,com,12
http,www,rothehouse,com,10
ietf,org,html,rfc,3
www,zen,zen,co,4
gov,uk,historyofthemonarchy,k,7
http,www,biblegateway,com,13
http,www,all,reviews,1
colorado,nasa,wsb,htm,14
http,info,med,yale,5
http,us,imdb,com,1
http,www,radionetherlands,nl,8
at,k,weide,awhois,3
www,wingsofspirit,co,uk,3
uwosh,edu,mcrosscountry,inde,14
www,newsquest,co,uk,8
csc,villanova,edu,japaridz,11
http,www,ddisoftware,com,3
ifas,ufl,edu,beneficial,11
http,www,networkcredit,com,2
bigpond,net,au,palmc,12
pbs,org,wgbh,aso,7
globalpresence,com,au,exchange,11
users,ox,ac,uk,14
http,www,spankingstation,com,0
http,www,jhuapl,edu,10
http,www,caa,co,13
http,www,rickschultze,com,8
www,cubed,com,preview,4
net,ftr,eye,htm,1
pc,sins,of,a,7
www,themoscowtimes,com,indexes,13
ietf,org,html,rfc,3
www,ssrfc,org,uk,14
lib,rochester,edu,camelot,1
http,www,homepage,villanova,3
www,the,numbers,com,1
www,sadu,org,treehouse,1
http,www,aztechmicros,com,3
eurogamer,net,article,php,7
http,www,porporaproject,com,1
http,www,hernandobaptist,org,13
www,ou,edu,cas,13
yahoo,com,group,permanentthings,11
home,neopets,com,templates,4
http,gamespot,com,pc,4
com,backroads,btk,index,9
games,teamxbox,com,xbox,4
http,www,usc,edu,10
http,www,guilford,edu,10
personalweb,smcvt,edu,thefort,7
www,howstuffworks,com,pda,3
ugo,html,article,id,7
www,ifa,hawaii,edu,11
http,www,fiu,edu,13
http,www,newadvent,org,13
http,noctalis,com,dis,4
msn,com,find,entry,1
utas,edu,au,tson,10
http,www,about,cruise,9
www,phpbb,you,com,3
www,drnardella,nd,ca,5
www,kshs,org,places,10
duke,edu,index,html,10
http,www,bf,org,4
www,ncbi,nlm,nih,5
www,fs,fed,us,9
www,dolan,jenner,com,11
worldscinet,com,jktr,jktr,11
members,tripod,com,ainderbycampanile,1
http,www,ennisdailynews,com,8
co,uk,htbemb,htfront,13
www,informatik,uni,erlangen,3
http,ndsuext,nodak,edu,6
photogs,com,bwworld,potass,1
http,www,accessaccounting,com,3
www,review,script,com,3
www,pbs,org,wgbh,7
http,www,leatassie,com,1
www,newadvent,org,cathen,13
http,www,fladotnet,net,3
http,www,uidaho,edu,11
sport,hi,football,teams,14
org,html,cont,spermicides,5
http,www,meehansminiatures,com,12
http,www,fda,consultant,2
gci,net,holden,mframe,10
http,www,gotmead,com,9
soft,revtemp,asp,cid,4
http,www,goodegg,com,6
http,www,xtremespeedwayaction,com,14
http,www,classicmotor,co,9
com,cgi,generic,betamethsol,5
http,deslab,mit,edu,3
csun,edu,hcbio,barth,5
http,www,animats,com,3
http,www,nancykoltesathome,com,12
http,www,gamezone,com,4
cs,uvm,edu,xwu,10
com,salsa,whores,clean,0
socsci,mcmaster,ca,econ,13
www,intheredrecords,com,pages,1
http,www,performanceautosport,com,9
com,sexy,lesbians,outdoor,0
http,www,k,relax,0
nefertiti,iwebland,com,bestiary,1
com,welcome,cfm,tesol,1
http,www,nzbirds,com,11
http,store,woodenrailwayadventures,com,12
http,www,otokotohiroba,com,7
http,webeye,ophth,uiowa,5
www,gamefaqs,com,portable,4
http,mmf,bisexual,pictures,0
www,geocities,com,fciron,1
www,nohrsc,nws,gov,11
com,recipe,b,htm,6
www,geocities,com,askiart,1
http,www,epinions,com,6
http,www,asia,boys,0
gov,au,friends,of,10
home,wanadoo,nl,dickwerkman,9
http,www,zazzle,com,3
http,www,skiandsuntours,com,14
nih,gov,health,public,6
www,adobe,com,products,3
http,www,newadvent,org,13
http,www,renai,us,4
bms,brown,edu,ihi,10
osaka,monorail,co,jp,11
mrtec,com,productfeatures,htm,3
http,www,law,duke,10
http,www,yourpornbank,com,0
http,tools,ietf,org,3
www,washingtonpost,com,wp,14
org,tools,visualization,otter,3
kevscave,com,youngjean,index,0
http,www,gspguitar,com,12
games,index,html,games,4
www,do,not,call,6
salon,com,tech,log,13
www,calderglenharriers,org,uk,14
co,za,html,swazicul,7
www,mikegray,btinternet,co,1
www,culinarycafe,com,drinks,6
wa,gov,au,animals,7
topix,com,videogame,virtual,4
http,www,mdanderson,org,5
http,www,ahc,dk,3
autos,aol,com,used,6
www,fafich,ufmg,br,13
http,www,drrclan,com,4
mosquito,org,mosquito,information,7
com,petite,teen,panties,0
www,worldwar,com,dbc,6
com,side,dishes,bevera,6
bpib,com,clark,htm,7
http,www,angelfire,com,9
http,www,karenmccarthy,eu,8
http,www,tassarafamily,com,6
www,freeporndeluxe,com,fetish,0
http,clubs,hemmings,com,9
http,www,kentucky,nurses,5
http,www,babyzone,com,6
groups,yahoo,com,group,10
www,umiacs,umd,edu,10
http,www,angelfire,com,12
galeleach,com,artofpickleball,htm,14
news,bbc,co,uk,14
http,www,inference,phy,14
www,gamestats,com,objects,4
org,cathen,a,htm,13
http,bobcats,wvwc,edu,10
nasa,gov,women,intro,11
umhb,edu,athletics,cbasketball,14
jewishencyclopedia,com,view,jsp,13
com,in,lindalucas,index,10
com,soups,soups,rec,6
www,birdsofbritain,co,uk,11
newadvent,org,cathen,c,13
http,www,everypoet,com,1
http,www,classicbookshelf,com,1
bsci,res,hall,iodes,11
www,wwcc,wy,edu,10
ign,com,objects,html,4
http,www,arttherapy,org,5
http,www,ebuyingguides,com,6
http,www,geocities,com,13
dazereader,com,weblog,htm,0
www,angelfire,com,mb,13
http,www,cs,bham,11
www,car,safety,org,6
physics,ncsu,edu,lanczos,11
http,www,episil,com,2
psp,gamezone,com,gamesell,7
http,www,gemsafari,com,12
quality,pics,com,utah,0
www,geocities,com,requiemsquadron,4
gamefaqs,com,console,ps,7
gov,publications,search,se,5
optusnet,com,au,nell,9
http,www,tieg,org,6
recipecottage,com,fish,bouillabaiss,6
alsarcade,com,andy,arc,4
http,www,dhisnyc,com,11
http,www,csalliance,org,9
com,king,tanvir,index,7
search,cpan,org,jhar,3
univie,ac,at,horst,10
diabetesincontrol,com,modules,php,5
http,www,free,big,0
http,allrecipes,com,recipe,6
dll,p,agg,amp;sq,4
tim,mann,org,xboard,4
www,allmusic,com,cg,1
online,co,uk,directory,14
http,www,seds,org,11
http,www,geocities,com,0
n,ema,com,hosting,9
http,www,cgagymnastics,com,14
http,www,kansascityhospice,org,5
http,www,rollercoaster,ie,6
www,toilet,slaves,com,0
http,ecstasyxxx,com,sites,0
com,mld,kansascity,news,8
http,www,arthistory,sbc,1
http,www,mobileexposure,ca,2
com,biographies,chavez,html,7
http,www,gamerevolution,com,4
http,www,sin,nuigalway,8
http,www,geocities,com,6
http,www,ou,edu,13
http,www,celica,club,9
http,www,dentalanaesthesia,org,5
wcoomd,org,ie,en,13
http,www,flags,net,10
http,animaldiversity,ummz,umich,11
ietf,org,html,rfc,3
http,www,fourfatchicks,com,4
http,www,teengov,org,7
ipl,org,div,potus,7
edu,jrcole,gibran,g,1
http,www,westisland,co,2
http,www,unitalfilms,com,2
au,index,php,option,8
gov,cder,consumerinfo,druginfo,5
http,www,ardamax,com,3
www,gamespot,com,dreamcast,4
pubs,asce,org,journals,11
cmu,edu,mjw,recipes,6
free,gay,porn,pictures,0
sex,com,sexy,smo,0
com,php,scripts,and,3
http,realguide,real,com,8
http,www,hardcore,porn,0
http,www,genomex,com,11
www,pmr,vcu,edu,5
http,thebackstraight,tripod,com,14
ac,kr,chem,labbi,11
www,all,free,quality,0
com,fun,stuff,htm,7
planetps,com,features,reviews,4
http,www,ias,berkeley,10
http,jeffhamilton,megs,com,13
http,www,blairgowrie,rfc,14
www,q,v,d,3
www,stormloader,com,users,4
www,faess,jcu,edu,11
www,dos,state,pa,5
http,failsafe,itgo,com,3
fs,fingering,in,p,0
lycos,fr,nouge,uk,9
www,pa,newspaper,org,8
http,www,angelfire,com,1
http,www,geocities,com,4
http,www,texasphilatelic,org,9
org,wgbh,amex,holocaust,13
www,cyfl,org,uk,14
cnn,com,baseball,mlb,14
org,wiki,mesol%c,%adtico,7
com,review,item,asp,4
o,m,mathew,om,13
index,asp,path,wbball,14
www,ct,hurricanes,org,1
http,www,pioneervb,com,14
mb,k,php,insref,7
http,www,do,not,2
www,montessori,namta,org,10
http,www,namecaptor,com,3
http,www,unitycommunity,com,14
http,www,npr,org,11
fuck,pics,com,index,0
com,free,porn,videos,0
ap,org,dynamic,fronts,8
http,theundercovervet,blogspot,com,5
com,group,arizona,bdsm,0
http,www,privateholes,com,0
www,straitscafe,com,recipes,6
www,blackslut,org,blackslutgallery,0
http,www,prices,antiques,9
http,dictionary,msn,com,1
lookoutsoft,net,products,html,3
cmm,ensmp,fr,marcoteg,11
http,www,globalpresence,com,11
www,harrold,org,rfhextra,8
www,recipesource,com,ethnic,6
http,www,dcfdavis,org,13
http,www,golitsi,gr,1
www,geocities,com,sunsetstrip,1
katedry,km,crypto,slov,11
edu,dlatane,palgrave,html,13
http,www,muncheerleading,com,14
agroatlas,spb,ru,pests,11
http,www,satinann,com,6
com,team,id,amp;,14
cat,conncoll,edu,internship,10
http,www,gamestats,com,7
http,www,hopewellfarm,com,14
http,www,chubby,chix,0
art,treasure,impact,pdf,11
www,mta,ca,calendar,11
skyone,co,uk,programme,4
http,www,wickedland,com,1
http,www,bistro,blendstexas,12
atv,disney,go,com,7
com,homepage,sae,econworld,11
http,nav,webring,com,0
asmw,com,g,agl,0
http,www,mammaro,us,2
liver,ca,liver,disease,5
hollywood,com,movies,detail,1
http,www,archaeolink,com,7
web,news,index,csp,8
www,boisestate,edu,tkd,14
http,www,missouri,al,5
ie,donegalmoths,default,asp,9
wiki,united,arab,emira,14
http,www,montereybayaquarium,org,11
wikipedia,org,wiki,risk,2
http,klogeaage,dotbot,dk,7
isk,arvol,buffpipe,html,1
allrecipes,com,search,recipes,6
http,nude,men,pics,0
dundeecity,gov,uk,archives,10
http,www,angelfire,com,1
ikm,li,library,htm,10
http,www,bbc,co,7
http,www,paulcoia,com,8
http,www,geocities,com,6
http,www,gcic,edu,10
index,php,option,com,8
http,www,pswdistrict,org,6
http,www,aliciasrecipes,com,6
http,www,geocities,com,3
www,if,legends,org,4
www,wiu,edu,users,9
hdnetwork,com,index,xml,8
blackgames,net,hearts,htm,4
www,imdb,com,title,1
http,www,international,search,3
www,guardian,co,uk,13
http,people,delphiforums,com,5
topwebsite,co,uk,yahoo,6
http,www,brads,chevys,9
tiger,com,bagua,energy,14
http,www,cave,research,9
http,www,hoglandercharters,com,9
org,wiki,los,angeles,14
xxcastle,com,hp,teen,0
www,medicare,gov,publications,5
www,macronimous,com,resources,3
http,jamescalder,smugmug,com,12
www,bisexual,porn,net,0
com,xbox,action,reservoird,7
bigpond,net,au,boyd,12
notbored,org,trocchi,html,1
http,www,art,werks,12
http,www,calgarysexforum,com,0
www,ind,garra,com,2
www,missouri,al,anon,5
games,vb,intro,php,4
akrishi,taotehch,tao,htm,13
www,nakedwellhungmen,com,wellhung,0
http,www,stmaryscement,com,2
com,console,ps,data,4
pc,gamespy,com,pc,4
http,www,fandemecs,com,0
soton,ac,uk,jrd,11
http,www,shadowsonthewall,co,1
pipeline,com,au,jpearce,7
http,www,menshealth,com,6
http,www,burningrain,net,1
http,www,recipesource,com,6
com,recipes,recipe,views,6
http,www,greenwich,college,10
co,jp,amino,aminosan,7
yahoo,com,group,linknfactoid,9
http,xbox,gamezone,com,7
http,www,angelfire,com,0
insweb,com,insurance,learning,6
net,sfobro,index,html,13
coverpages,org,perl,xml,3
